Time,anxbtc,cavirtex,coinbase,kraken,localbitcoins,mtgox,quadrigacx,wallofcoins
2015-03-15 00:00:00 UTC,46.16188772,4.5775,,,24.049,,209.10312813,
2015-03-16 00:00:00 UTC,232.47755491,44.5441,,,86.061,,209.6869117,
2015-03-17 00:00:00 UTC,706.76897906,68.6739,,,42.5199,,258.48067342,
2015-03-18 00:00:00 UTC,1729.40158202,49.1526,,,58.2039,,1267.11068165,
2015-03-19 00:00:00 UTC,1203.53252735,22.8661,,,39.1048,,442.52519758,
2015-03-20 00:00:00 UTC,1619.93988758,22.1291,,,71.2884,,319.54784373,
2015-03-21 00:00:00 UTC,816.55452568,,,,55.0567,,250.48652563,
2015-03-22 00:00:00 UTC,561.34242751,,,,25.0639,,245.43936282,
2015-03-23 00:00:00 UTC,1251.95371784,,,,65.1099,,230.50715569,
2015-03-24 00:00:00 UTC,799.0949811,,,,66.0813,,499.01141567,
2015-03-25 00:00:00 UTC,251.27128425,,,,57.4921,,253.86503762,
2015-03-26 00:00:00 UTC,723.4680655,,,,62.8108,,321.64361132,
2015-03-27 00:00:00 UTC,625.67188899,,,,71.275,,200.17520333,
2015-03-28 00:00:00 UTC,679.05620368,,,,24.1794,,112.1280725,
2015-03-29 00:00:00 UTC,674.88584997,,,,33.0138,,251.62807073,
2015-03-30 00:00:00 UTC,1249.45919282,,,,72.916,,398.46864179,
2015-03-31 00:00:00 UTC,1511.81792553,,,,83.8101,,183.2540537,
2015-04-01 00:00:00 UTC,1156.85174225,,,,78.2692,,266.29216105,
2015-04-02 00:00:00 UTC,1399.01696963,,,,55.2332,,286.03259023,
2015-04-03 00:00:00 UTC,1566.32797428,,,,14.5218,,178.17156641,
2015-04-04 00:00:00 UTC,930.80454286,,,,62.2775,,327.69307139,
2015-04-05 00:00:00 UTC,797.17051492,,,,17.726,,247.99473586,
2015-04-06 00:00:00 UTC,1283.71171193,,,,69.1486,,358.52308294,
2015-04-07 00:00:00 UTC,944.54210844,,,,46.7005,,188.5140084,
2015-04-08 00:00:00 UTC,609.94697308,,,,57.3351,,313.41313093,
2015-04-09 00:00:00 UTC,133.88951501,1.1802,,,70.4193,,158.55073482,
2015-04-10 00:00:00 UTC,266.51197907,56.3922,,,67.0423,,573.29767447,
2015-04-11 00:00:00 UTC,39.06799016,48.966,,,30.9361,,482.34064442,
2015-04-12 00:00:00 UTC,952.43840297,90.448,,,47.134,,241.92528104,
2015-04-13 00:00:00 UTC,921.3856478,55.2212,,,66.5683,,801.03787563,
2015-04-14 00:00:00 UTC,675.28784415,24.428,,,91.8228,,504.00404517,
2015-04-15 00:00:00 UTC,213.73022034,80.5782,,,51.2547,,396.41300659,
2015-04-16 00:00:00 UTC,178.88285477,82.5238,,,100.7744,,233.60945596,
2015-04-17 00:00:00 UTC,1237.82488248,19.4669,,,75.8263,,292.28722216,
2015-04-18 00:00:00 UTC,871.24950717,2.5343,,,73.8497,,188.61319173,
2015-04-19 00:00:00 UTC,961.0690239,48.2305,,,33.3583,,182.63656353,
2015-04-20 00:00:00 UTC,1157.6253166,48.8558,,,59.3511,,196.7861404,
2015-04-21 00:00:00 UTC,1483.66428049,22.0895,,,89.6412,,363.46691492,
2015-04-22 00:00:00 UTC,1056.91924983,20.9445,,,105.4267,,593.52211737,
2015-04-23 00:00:00 UTC,1245.94095795,65.3772,,,62.4458,,327.6767549,
2015-04-24 00:00:00 UTC,1285.45284375,16.1704,,,65.5755,,262.78401824,
2015-04-25 00:00:00 UTC,899.76073713,12.2419,,,47.7523,,414.32504164,
2015-04-26 00:00:00 UTC,1550.58653904,75.5299,,,15.1347,,214.05862679,
2015-04-27 00:00:00 UTC,1485.0938482,140.1752,,,67.0044,,353.20696277,
2015-04-28 00:00:00 UTC,1513.03046154,64.4034,,,54.5247,,267.89482421,
2015-04-29 00:00:00 UTC,872.49663789,148.1328,,,77.3498,,266.37710841,
2015-04-30 00:00:00 UTC,1166.43280847,188.802,,,85.9661,,253.53022307,
2015-05-01 00:00:00 UTC,1287.86598236,137.8895,,,65.5237,,340.13901666,
2015-05-02 00:00:00 UTC,538.34755144,33.2978,,,31.0007,,164.39053951,
2015-05-03 00:00:00 UTC,455.95508911,48.7176,,,14.9363,,394.84297015,
2015-05-04 00:00:00 UTC,581.5298083,33.5625,,,83.2913,,270.04991555,
2015-05-05 00:00:00 UTC,902.52181773,41.4013,,,62.6432,,183.97085219,
2015-05-06 00:00:00 UTC,568.62380012,63.7323,,,60.4913,,190.97119359,
2015-05-07 00:00:00 UTC,894.9675112,70.3414,,,62.4026,,265.45223098,
2015-05-08 00:00:00 UTC,844.53279363,38.6377,,,63.3312,,479.17367328,
2015-05-09 00:00:00 UTC,633.43049667,49.6952,,,78.8634,,229.48647917,
2015-05-10 00:00:00 UTC,531.35220454,9.8153,,,28.8768,,211.69730145,
2015-05-11 00:00:00 UTC,617.01198824,59.0334,,,64.6551,,345.5867143,
2015-05-12 00:00:00 UTC,811.74983638,51.6424,,,100.0079,,186.76694125,
2015-05-13 00:00:00 UTC,658.21539665,97.8292,,,108.0959,,412.1368258,
2015-05-14 00:00:00 UTC,899.24418848,98.8793,,,63.4263,,210.19475124,
2015-05-15 00:00:00 UTC,818.73164474,268.8335,,,103.001,,227.99430325,
2015-05-16 00:00:00 UTC,388.72973104,122.4587,,,48.8621,,180.18855782,
2015-05-17 00:00:00 UTC,306.86294945,116.5679,,,14.3618,,89.56173472,
2015-05-18 00:00:00 UTC,309.08754876,249.4121,,,21.4411,,253.93564251,
2015-05-19 00:00:00 UTC,708.43771659,103.6168,,,73.1499,,235.87023168,
2015-05-20 00:00:00 UTC,519.73475984,203.7027,,,69.8157,,332.71126228,
2015-05-21 00:00:00 UTC,453.15196159,181.872,,,87.0671,,215.5727589,
2015-05-22 00:00:00 UTC,564.57925348,342.9234,,,60.8968,,420.24886937,
2015-05-23 00:00:00 UTC,667.83388316,128.8515,,,40.9533,,109.7059443,
2015-05-24 00:00:00 UTC,299.45479917,74.8989,,,33.1833,,195.20037123,
2015-05-25 00:00:00 UTC,383.75063998,143.3141,,,72.6902,,242.63691213,
2015-05-26 00:00:00 UTC,520.19807375,177.2824,,,75.4291,,146.04125549,
2015-05-27 00:00:00 UTC,612.02518731,193.2809,,,255.1162,,251.84564314,
2015-05-28 00:00:00 UTC,589.12621975,152.9515,,,96.081,,271.99093511,
2015-05-29 00:00:00 UTC,470.77861189,104.9026,,,124.5552,,262.38962623,
2015-05-30 00:00:00 UTC,503.86014908,186.1087,,,44.6927,,167.52711896,
2015-05-31 00:00:00 UTC,426.65469729,192.7749,,,32.8079,,216.50959994,
2015-06-01 00:00:00 UTC,751.67025666,372.2572,,,110.0539,,364.68993196,
2015-06-02 00:00:00 UTC,1141.86974062,260.7603,,,128.798,,226.94257785,
2015-06-03 00:00:00 UTC,708.08639947,366.6602,,,64.7612,,195.6838371,
2015-06-04 00:00:00 UTC,442.52269904,253.8751,,,55.3529,,219.96525458,
2015-06-05 00:00:00 UTC,717.84772284,279.5875,,,45.247,,229.08254689,
2015-06-06 00:00:00 UTC,760.422127,96.0519,,,28.456,,195.2112831,
2015-06-07 00:00:00 UTC,426.43747634,102.3167,,,28.1026,,131.85769983,
2015-06-08 00:00:00 UTC,619.99864886,213.6406,,,44.9717,,306.66542264,
2015-06-09 00:00:00 UTC,1260.150215,239.8947,,,85.0807,,245.0473493,
2015-06-10 00:00:00 UTC,925.82624944,315.2371,,,129.7679,,170.78841258,
2015-06-11 00:00:00 UTC,1032.35031929,112.0639,,,50.7721,,223.24839267,
2015-06-12 00:00:00 UTC,572.81919642,150.9155,,,108.481,,135.50953232,
2015-06-13 00:00:00 UTC,725.28266415,157.4264,,,49.5413,,234.74336885,
2015-06-14 00:00:00 UTC,606.09671721,79.8633,,,29.0098,,128.33396405,
2015-06-15 00:00:00 UTC,967.83592561,180.0774,,,88.9521,,272.476164,
2015-06-16 00:00:00 UTC,815.0829762,326.2736,,,77.3726,,684.22741822,
2015-06-17 00:00:00 UTC,677.46424003,158.9318,,,57.7661,,409.21121652,
2015-06-18 00:00:00 UTC,501.52641575,176.5891,,,66.5301,,328.51385825,
2015-06-19 00:00:00 UTC,645.01058234,167.2862,,,67.3893,,211.02130254,
2015-06-20 00:00:00 UTC,385.02666209,156.0682,,,70.1407,,202.48478639,
2015-06-21 00:00:00 UTC,326.45348899,132.5059,,,39.9811,,132.00562777,
2015-06-22 00:00:00 UTC,684.24229283,351.5027,,,69.2507,,216.14217625,
2015-06-23 00:00:00 UTC,1062.535753,161.0254,,,106.0685,,200.33095808,
2015-06-24 00:00:00 UTC,743.58838019,229.2006,,,61.429,,141.28716019,
2015-06-25 00:00:00 UTC,469.28924603,234.8424,,,82.5609,,194.21103248,
2015-06-26 00:00:00 UTC,557.51093363,148.5064,,,98.1518,,218.34536175,
2015-06-27 00:00:00 UTC,632.34419856,252.0262,,,31.2385,,304.57432937,
2015-06-28 00:00:00 UTC,793.97108766,78.3906,,,25.131,,217.89623717,
2015-06-29 00:00:00 UTC,800.41749523,362.5674,,0.5,75.9927,,299.52260754,
2015-06-30 00:00:00 UTC,145.55006934,430.6804,,0.5,93.0676,,299.00926993,
2015-07-01 00:00:00 UTC,1071.37107615,296.4821,,,19.6059,,238.32667652,
2015-07-02 00:00:00 UTC,986.69535698,320.5554,,,92.2065,,370.81106414,
2015-07-03 00:00:00 UTC,820.73784248,203.2676,,,73.6365,,384.06358266,
2015-07-04 00:00:00 UTC,499.59558828,98.5935,,,60.6746,,166.15466978,
2015-07-05 00:00:00 UTC,900.78306221,101.753,,,20.384,,596.33652975,
2015-07-06 00:00:00 UTC,1957.11227945,312.2671,,,98.7223,,530.90813847,
2015-07-07 00:00:00 UTC,1447.58273004,359.6251,,,54.1942,,203.90746156,
2015-07-08 00:00:00 UTC,1076.81173052,149.4098,,,74.9236,,233.83352439,
2015-07-09 00:00:00 UTC,1165.70799562,472.6725,,3.84070833,51.9635,,149.76166075,
2015-07-10 00:00:00 UTC,1345.19278862,1103.4642,,1.64289167,56.5972,,601.47565407,
2015-07-11 00:00:00 UTC,796.46463806,1197.0023,,,20.7609,,254.19213374,
2015-07-12 00:00:00 UTC,676.17410963,1541.7231,,0.8013,20.3552,,438.61562995,
2015-07-13 00:00:00 UTC,608.80084948,1445.7669,,1.93169499,79.5297,,350.87829783,
2015-07-14 00:00:00 UTC,988.14969888,966.9833,,3.0,54.1008,,553.56554699,
2015-07-15 00:00:00 UTC,887.10432068,841.9217,,0.9813481,45.1894,,264.54748509,
2015-07-16 00:00:00 UTC,1462.86124014,614.8047,,,39.1016,,502.46309299,
2015-07-17 00:00:00 UTC,1500.61903532,548.4393,,,48.7382,,281.88040652,
2015-07-18 00:00:00 UTC,867.83342524,269.1896,,,26.0218,,216.91328748,
2015-07-19 00:00:00 UTC,581.23152032,262.7629,,,11.6773,,229.28492903,
2015-07-20 00:00:00 UTC,591.21510998,414.5838,,0.02,56.5552,,175.28214366,
2015-07-21 00:00:00 UTC,685.50613271,457.7256,,5.78246967,65.0804,,420.79950876,
2015-07-22 00:00:00 UTC,499.61674111,292.0854,,1.2285,70.2767,,393.84716995,
2015-07-23 00:00:00 UTC,600.74113871,263.3572,,1.14,47.7426,,240.92446035,
2015-07-24 00:00:00 UTC,737.77502621,539.3735,,3.5,36.9354,,441.99458569,
2015-07-25 00:00:00 UTC,973.45729275,265.3447,,0.25,26.3505,,499.82906441,
2015-07-26 00:00:00 UTC,539.05921345,325.4292,,1.62282051,18.8221,,200.81918119,
2015-07-27 00:00:00 UTC,634.37068226,550.7529,,,40.9778,,622.69335059,
2015-07-28 00:00:00 UTC,1088.00496362,500.7828,,1.55910915,39.3475,,341.69392637,
2015-07-29 00:00:00 UTC,981.65070878,739.3052,,1.05218693,48.5962,,340.39625158,
2015-07-30 00:00:00 UTC,696.86765168,424.7355,,2.5,35.6592,,107.63906641,
2015-07-31 00:00:00 UTC,861.78554487,729.4204,,0.0515412,49.9935,,187.20398637,
2015-08-01 00:00:00 UTC,841.37021012,518.6278,,0.0807,41.9674,,379.33147762,
2015-08-02 00:00:00 UTC,517.19747575,357.6337,,0.43164629,20.7744,,147.35568455,
2015-08-03 00:00:00 UTC,598.75498198,414.054,,,33.2855,,202.17381685,
2015-08-04 00:00:00 UTC,627.46154557,624.6041,,0.02,69.0205,,279.16074745,
2015-08-05 00:00:00 UTC,605.35390962,463.7048,,,36.0602,,266.14029389,
2015-08-06 00:00:00 UTC,527.54233258,449.7648,,2.74677758,71.3142,,285.40954725,
2015-08-07 00:00:00 UTC,668.56861837,895.2075,,0.08896131,41.0864,,215.60396276,
2015-08-08 00:00:00 UTC,640.07152139,771.1588,,3.61564942,23.1683,,260.53219565,
2015-08-09 00:00:00 UTC,897.6932918,684.4449,,1.46981665,10.6996,,260.91118261,
2015-08-10 00:00:00 UTC,782.73185887,396.0584,,1.75555744,88.5004,,214.90606088,
2015-08-11 00:00:00 UTC,779.13600988,340.9054,,4.69923287,54.1642,,301.61643405,
2015-08-12 00:00:00 UTC,908.3017979,329.8475,,1.24581391,85.3857,,135.92753135,
2015-08-13 00:00:00 UTC,790.22395114,219.6054,,0.1440558,63.5779,,312.04080073,
2015-08-14 00:00:00 UTC,897.91286016,204.2339,,0.11255452,103.1802,,262.55384584,
2015-08-15 00:00:00 UTC,600.24798807,102.9738,,3.43406425,21.6335,,255.64661127,
2015-08-16 00:00:00 UTC,827.33954602,128.5299,,3.02773017,37.4849,,177.01295341,
2015-08-17 00:00:00 UTC,834.59277718,223.3607,,0.1,113.3108,,243.75812216,
2015-08-18 00:00:00 UTC,832.42678222,568.0664,,6.8883741,104.088,,507.66799826,
2015-08-19 00:00:00 UTC,675.63468331,1375.4375,,4.17848701,99.6226,,591.63342115,
2015-08-20 00:00:00 UTC,361.92140057,929.7709,,3.76970059,93.3905,,223.93353457,
2015-08-21 00:00:00 UTC,719.856432,208.7479,,0.29820959,47.9688,,404.0949047,
2015-08-22 00:00:00 UTC,591.98222355,435.9436,,0.1458,75.2752,,202.07403025,
2015-08-23 00:00:00 UTC,53.83625352,118.7962,,0.04584509,21.6198,,124.00318855,
2015-08-24 00:00:00 UTC,418.98570722,581.3991,,2.6799649,75.2072,,296.73483643,
2015-08-25 00:00:00 UTC,267.30186053,934.2893,,42.19346666,69.6047,,728.51562502,
2015-08-26 00:00:00 UTC,1421.16527151,1105.8896,,11.90407898,47.2394,,242.48959197,
2015-08-27 00:00:00 UTC,1244.5167176,177.6241,,19.3913,59.8856,,326.68748829,
2015-08-28 00:00:00 UTC,1135.99453461,330.5215,,13.56242462,49.1948,,372.40463172,
2015-08-29 00:00:00 UTC,1478.51008396,124.6633,,0.02,30.4872,,386.90197611,
2015-08-30 00:00:00 UTC,824.87178745,145.3938,,5.0284,36.4423,,142.08816375,
2015-08-31 00:00:00 UTC,182.21755179,151.7595,14.6676,3.1,62.6431,,232.75054395,
2015-09-01 00:00:00 UTC,1280.86795239,268.1982,18.24942955,3.61270322,22.5448,,210.30881465,
2015-09-02 00:00:00 UTC,1324.22153447,260.5172,36.88643892,4.288,64.6359,,133.68203901,
2015-09-03 00:00:00 UTC,1315.27858781,211.445,66.94023815,18.56634749,55.2353,,252.29639958,
2015-09-04 00:00:00 UTC,1662.70984909,181.2525,133.64547814,7.98405471,41.078,,213.23710831,
2015-09-05 00:00:00 UTC,1377.9043439,139.6145,47.21646521,4.83461704,34.8186,,404.94327739,
2015-09-06 00:00:00 UTC,1553.65427228,197.3621,42.73446704,4.57258296,15.3337,,276.81159304,
2015-09-07 00:00:00 UTC,1084.66915736,170.0795,30.3,23.77,21.3371,,115.94785307,
2015-09-08 00:00:00 UTC,1657.3566963,194.5164,39.17,3.0,87.7744,,375.89994077,
2015-09-09 00:00:00 UTC,1306.55320395,288.9024,28.05881334,1.0,149.6557,,208.46253414,
2015-09-10 00:00:00 UTC,1664.69336529,228.4174,33.66859599,,53.7884,,186.22898043,
2015-09-11 00:00:00 UTC,615.85704893,125.2528,66.84906443,15.68523023,41.1726,,284.33426663,
2015-09-12 00:00:00 UTC,190.29521734,161.5922,38.17254916,,18.2283,,160.74117022,
2015-09-13 00:00:00 UTC,98.18148861,213.0224,50.55220179,2.1,31.01,,170.85541993,
2015-09-14 00:00:00 UTC,161.45698304,165.9391,62.58310422,14.88678,91.067,,303.58252436,
2015-09-15 00:00:00 UTC,218.14463484,355.2832,77.01106488,3.35756428,41.6043,,297.68651817,
2015-09-16 00:00:00 UTC,218.43498031,364.1005,71.62,1.7,79.9248,,188.62270103,
2015-09-17 00:00:00 UTC,585.71436765,249.2215,53.86312498,0.73236,68.4263,,143.91430465,
2015-09-18 00:00:00 UTC,896.70340672,117.9117,49.44350692,9.53627934,76.6968,,109.82339799,
2015-09-19 00:00:00 UTC,723.52527169,459.3277,38.36811018,2.5,23.3336,,158.92219234,
2015-09-20 00:00:00 UTC,519.46822962,168.2267,29.67722999,4.0,64.2748,,141.68456936,
2015-09-21 00:00:00 UTC,639.69918587,233.3053,55.99687036,,113.3877,,267.58291302,
2015-09-22 00:00:00 UTC,1147.51991396,204.9817,101.40912529,7.1424193,72.2868,,376.27446405,
2015-09-23 00:00:00 UTC,1011.42232597,135.3864,45.29529866,3.2097,91.5398,,139.43919761,
2015-09-24 00:00:00 UTC,1139.43789501,267.0782,62.17005517,,53.8292,,247.54055443,
2015-09-25 00:00:00 UTC,1153.49509588,127.6637,137.47647788,,73.4352,,89.35740385,
2015-09-26 00:00:00 UTC,817.3339773,80.8162,36.87390044,,42.317,,153.14009764,
2015-09-27 00:00:00 UTC,736.52071507,160.8599,33.53825632,1.1,23.7891,,179.94951724,
2015-09-28 00:00:00 UTC,987.8183807,282.951,76.3175125,30.092,64.0497,,247.94311136,
2015-09-29 00:00:00 UTC,1267.05143242,326.9049,106.84330563,0.28273612,79.3571,,113.66552507,
2015-09-30 00:00:00 UTC,772.71021781,245.3894,129.54595664,,86.8003,,159.54238998,
2015-10-01 00:00:00 UTC,649.83082841,169.2238,111.82741001,0.6,66.9977,,128.53780003,
2015-10-02 00:00:00 UTC,900.88885022,119.0234,65.8813345,3.06,110.2358,,130.81492602,
2015-10-03 00:00:00 UTC,1060.78923117,81.1047,41.23578626,,73.357,,76.95845147,
2015-10-04 00:00:00 UTC,811.9107849,87.5241,43.26233641,0.3482,29.6449,,89.17192633,
2015-10-05 00:00:00 UTC,894.36952735,290.0263,64.03047578,1.5,118.5679,,302.25126104,
2015-10-06 00:00:00 UTC,889.63896188,336.1379,66.5659988,,120.0877,,341.74237027,
2015-10-07 00:00:00 UTC,1174.21008565,144.488,56.14438855,5.97731503,68.0789,,155.84173646,
2015-10-08 00:00:00 UTC,1645.54772449,113.7455,58.02876232,0.05071902,75.7709,,260.63129059,
2015-10-09 00:00:00 UTC,1067.86978215,99.6232,97.15950197,,40.2338,,86.49169526,
2015-10-10 00:00:00 UTC,493.71453439,24.8449,31.69002844,,42.5598,,89.85975799,
2015-10-11 00:00:00 UTC,548.418646,46.48,29.3804326,0.1329,34.1807,,192.29236659,
2015-10-12 00:00:00 UTC,694.54033456,72.8902,49.75871063,1.05356923,24.3244,,41.62234972,
2015-10-13 00:00:00 UTC,501.48688713,301.9525,67.45615334,4.81647591,60.3844,,216.61078897,
2015-10-14 00:00:00 UTC,,169.6917,76.78717884,11.26923657,77.9395,,272.72066255,
2015-10-15 00:00:00 UTC,,268.2396,98.50429434,,97.406,,351.16502866,
2015-10-16 00:00:00 UTC,,258.2747,139.13990778,64.5194413,42.6363,,339.29771573,
2015-10-17 00:00:00 UTC,,170.423,143.23745642,2.9,38.5822,,235.49566531,
2015-10-18 00:00:00 UTC,,35.4906,127.9904714,,30.4872,,82.09481,
2015-10-19 00:00:00 UTC,,171.6548,36.67524813,3.6,92.185,,131.68646574,
2015-10-20 00:00:00 UTC,,208.0454,43.11140152,2.0,54.3203,,353.81218651,
2015-10-21 00:00:00 UTC,,115.0238,31.94231715,2.56,70.9037,,288.44371385,
2015-10-22 00:00:00 UTC,,131.5898,64.35625383,,66.524,,219.38703846,
2015-10-23 00:00:00 UTC,,144.8355,40.90238619,,62.9451,,332.96252236,
2015-10-24 00:00:00 UTC,,67.4767,72.19766036,1.5275,65.3721,,179.27958938,
2015-10-25 00:00:00 UTC,,109.85,76.9697933,0.5,68.1717,,213.86452797,
2015-10-26 00:00:00 UTC,,162.0379,51.84335952,,144.4724,,164.56949407,
2015-10-27 00:00:00 UTC,,109.0418,226.23579882,0.8,91.2969,,446.3777624,
2015-10-28 00:00:00 UTC,,79.1344,62.30842365,7.5,73.1402,,533.75293706,
2015-10-29 00:00:00 UTC,,118.4999,72.82801896,2.0291,92.0199,,628.71258422,
2015-10-30 00:00:00 UTC,,149.1229,184.16902794,11.1712509,108.5417,,548.88548746,
2015-10-31 00:00:00 UTC,,21.0363,42.66653547,,34.146,,549.64810959,
2015-11-01 00:00:00 UTC,,19.6792,2643.01478587,,23.9632,,156.99754144,
2015-11-02 00:00:00 UTC,,151.4553,608.300785910001,0.01,147.3522,,599.73985458,
2015-11-03 00:00:00 UTC,,212.2289,168.05512746,14.0573,79.7606,,863.79332365,
2015-11-04 00:00:00 UTC,,319.113,224.9266142,20.3177245,77.6756,,1346.33877764,
2015-11-05 00:00:00 UTC,,219.0353,127.14979458,3.72499188,72.153,,642.3282481,
2015-11-06 00:00:00 UTC,,117.0148,79.87346692,0.2585,52.7389,,573.63849499,
2015-11-07 00:00:00 UTC,,55.3993,115.64480142,,38.4879,,255.48694875,
2015-11-08 00:00:00 UTC,,43.2996,17.93896034,,15.3527,,215.62794778,
2015-11-09 00:00:00 UTC,,57.4341,47.39794264,6.454,58.632,,153.74674752,
2015-11-10 00:00:00 UTC,,167.0899,43.39404512,4.7098,36.5297,,468.78385365,
2015-11-11 00:00:00 UTC,,425.9684,76.77246071,1.205,34.1549,,509.50754256,
2015-11-12 00:00:00 UTC,,74.0425,65.22791169,5.2856149,54.9149,,249.41765945,
2015-11-13 00:00:00 UTC,,145.036,60.08052482,1.3221896,73.2232,,230.26364661,
2015-11-14 00:00:00 UTC,,14.1468,50.90545259,,25.3208,,152.71827131,
2015-11-15 00:00:00 UTC,,26.5237,24.02543942,,25.9492,,130.93133047,
2015-11-16 00:00:00 UTC,,93.9848,30.90681533,,78.8274,,190.46794837,
2015-11-17 00:00:00 UTC,,38.7488,57.52668062,0.1662,64.7414,,271.82820207,
2015-11-18 00:00:00 UTC,,90.1248,5.77498047,0.05,61.6727,,168.45872323,
2015-11-19 00:00:00 UTC,,98.1793,20.40780513,0.7014913,74.8761,,183.89914008,
2015-11-20 00:00:00 UTC,,55.0295,29.37150044,2.9759,87.1607,,324.60457101,
2015-11-21 00:00:00 UTC,,31.5315,18.2560583,,42.8205,,112.86845721,
2015-11-22 00:00:00 UTC,,8.9357,15.48477714,,18.2049,,99.33625961,
2015-11-23 00:00:00 UTC,,29.8847,11.43350948,,89.8144,,102.91377099,
2015-11-24 00:00:00 UTC,,48.7649,14.73439891,,65.3974,,440.18016431,
2015-11-25 00:00:00 UTC,,35.8161,36.81411111,,42.1658,,346.56864749,
2015-11-26 00:00:00 UTC,,98.7178,30.82533186,13.28161,82.618,,317.67013692,
2015-11-27 00:00:00 UTC,,67.311,19.2477969,0.90395,60.7959,,273.14959851,
2015-11-28 00:00:00 UTC,,15.6259,8.30512913,,33.9312,,174.08255796,
2015-11-29 00:00:00 UTC,,34.2157,15.49106974,,10.9019,,196.73047242,
2015-11-30 00:00:00 UTC,,90.1807,16.92008898,0.81645269,61.1566,,278.08768988,
2015-12-01 00:00:00 UTC,,42.5366,41.28772626,5.10529302,61.2337,,285.09746068,
2015-12-02 00:00:00 UTC,,49.2129,28.61563984,0.1003,67.4124,,351.92601834,
2015-12-03 00:00:00 UTC,,15.5243,23.50024653,2.99278,53.8212,,338.09069194,
2015-12-04 00:00:00 UTC,,23.1997,6.32725894,3.5,36.5023,,137.97639829,
2015-12-05 00:00:00 UTC,,18.8334,20.20566335,0.7024289,30.0466,,291.77281358,
2015-12-06 00:00:00 UTC,,35.5922,21.84119795,0.1471,26.5977,,322.18318822,
2015-12-07 00:00:00 UTC,,27.6803,23.41831597,1.26280194,72.5163,,623.82948215,
2015-12-08 00:00:00 UTC,,49.0576,23.69580909,0.15,70.7316,,465.45306444,
2015-12-09 00:00:00 UTC,,73.6999,198.91162728,0.86375583,47.3344,,408.12958296,
2015-12-10 00:00:00 UTC,,23.2749,186.71417155,1.0,52.5583,,214.14952682,
2015-12-11 00:00:00 UTC,,70.577,156.95931753,2.0,37.4926,,544.73961606,
2015-12-12 00:00:00 UTC,,45.3166,171.08925467,,34.9132,,710.00592471,
2015-12-13 00:00:00 UTC,,21.1882,65.11781383,,19.5846,,214.42201287,
2015-12-14 00:00:00 UTC,,26.7083,160.13471104,4.16118583,55.7151,,549.45131189,
2015-12-15 00:00:00 UTC,,67.7067,111.03711286,2.37184631,62.1197,,319.4427985,
2015-12-16 00:00:00 UTC,,33.5597,163.06849255,0.25,43.7395,,240.80814979,
2015-12-17 00:00:00 UTC,,32.4015,101.77999101,1.41209427,60.3813,,288.48065819,
2015-12-18 00:00:00 UTC,,22.1439,99.95380835,,30.2901,,219.06059731,
2015-12-19 00:00:00 UTC,,4.5176,92.60179528,0.1106,20.2113,,392.68062986,
2015-12-20 00:00:00 UTC,,24.6354,85.58734633,0.21374077,14.1111,,300.96594201,
2015-12-21 00:00:00 UTC,,40.1971,122.25210378,,43.8759,,570.32707551,
2015-12-22 00:00:00 UTC,,16.8972,63.71451105,,43.2592,,162.45147091,
2015-12-23 00:00:00 UTC,,12.9116,168.53264525,,59.0296,,304.08580163,
2015-12-24 00:00:00 UTC,,13.7068,78.49034159,,46.7297,,190.52031305,
2015-12-25 00:00:00 UTC,,4.1352,27.09997641,0.335146,16.6357,,207.12549328,
2015-12-26 00:00:00 UTC,,35.398,154.97030829,3.38171221,8.0443,,615.68728709,
2015-12-27 00:00:00 UTC,,14.6448,57.50213263,0.06108362,7.189,,460.01345959,
2015-12-28 00:00:00 UTC,,4.2449,75.56157895,4.04584345,18.6088,,174.50862287,
2015-12-29 00:00:00 UTC,,11.6164,93.55750888,2.24568565,31.8021,,368.51533881,
2015-12-30 00:00:00 UTC,,21.2829,130.55813957,3.75442622,42.051,,285.39463915,
2015-12-31 00:00:00 UTC,,31.4464,86.6495423,0.6163836,42.3361,,258.44681421,
2016-01-01 00:00:00 UTC,,2.2388,56.64874189,0.91418736,6.0165,,92.47609662,
2016-01-02 00:00:00 UTC,,0.986,47.36964265,0.65998415,23.248,,161.77112995,
2016-01-03 00:00:00 UTC,,14.7811,64.76131727,0.50420168,17.3716,,156.86206472,
2016-01-04 00:00:00 UTC,,12.5749,76.78266478,0.44773,25.8954,,175.95039014,
2016-01-05 00:00:00 UTC,,20.6595,81.06456711,2.17323021,61.9162,,322.18977085,
2016-01-06 00:00:00 UTC,,23.1176,67.26593626,1.55937399,38.5055,,341.46239947,
2016-01-07 00:00:00 UTC,,50.0529,170.32754256,1.77940795,49.1087,,774.33334447,
2016-01-08 00:00:00 UTC,,12.456,140.00757251,6.278725,42.8317,,157.66402347,
2016-01-09 00:00:00 UTC,,8.0522,116.95279029,1.08221735,42.0623,,177.58652807,
2016-01-10 00:00:00 UTC,,6.3487,63.50856031,5.79774427,28.0939,,321.54363895,
2016-01-11 00:00:00 UTC,,9.8854,73.47562462,9.99,43.8331,,321.68528297,
2016-01-12 00:00:00 UTC,,6.8229,83.96440239,6.47697112,35.6009,,232.35047538,
2016-01-13 00:00:00 UTC,,28.9277,107.74904671,3.50831288,51.8614,,141.1907636,
2016-01-14 00:00:00 UTC,,3.9814,87.84290138,4.73730113,49.9995,,273.81643083,
